Source;Target;weight
Elder-Brother;Narbert;4
Eldon-Estermont;Steffon-Varner;3
Elia-Martell;Gregor-Clegane;7
Elia-Martell;Jaime-Lannister;4
Elia-Martell;Oberyn-Martell;9
Elia-Martell;Rhaegar-Targaryen;13
Elia-Martell;Tyrion-Lannister;6
Elia-Martell;Tywin-Lannister;3
Elinor-Tyrell;Margaery-Tyrell;5
Elinor-Tyrell;Megga-Tyrell;18
Elinor-Tyrell;Sansa-Stark;5
Elinor-Tyrell;Tallad;3
Ellaria-Sand;Oberyn-Martell;7
Ellaria-Sand;Tyrion-Lannister;4
Elmar-Frey;Jaime-Lannister;6
Elmar-Frey;Robb-Stark;9
Elmar-Frey;Roose-Bolton;3
Elmar-Frey;Tywin-Lannister;3
Elmar-Frey;Walder-Frey;6
Emmett;Hareth-(Moles-Town);3
Emmett;Hop-Robin;4
Emmett;Janos-Slynt;4
Emmett;Jon-Snow;15
Emmon-Cuy;Renly-Baratheon;3
Emmon-Cuy;Robar-Royce;3
Emmon-Frey;Forley-Prester;3
Emmon-Frey;Genna-Lannister;5
Emmon-Frey;Jaime-Lannister;8
Emmon-Frey;Ryman-Frey;4
Emmon-Frey;Tywin-Lannister;3
Emrick;Hareth-(Moles-Town);3
Emrick;Satin;3
Eon-Hunter;Lysa-Arryn;3
Eon-Hunter;Vardis-Egen;3
Errok;Grigg;7
Errok;Jon-Snow;4
Errok;Styr;3
Euron-Greyjoy;Hotho-Harlaw;4
Euron-Greyjoy;Humfrey-Hewett;3
Euron-Greyjoy;Nute;4
Euron-Greyjoy;Quellon-Greyjoy;3
Euron-Greyjoy;Red-Oarsman;6
Euron-Greyjoy;Rodrik-Harlaw;4
Euron-Greyjoy;Sawane-Botley;3
Euron-Greyjoy;Theon-Greyjoy;4
Euron-Greyjoy;Victarion-Greyjoy;50
Falyse-Stokeworth;Qyburn;7
Farlen;Theon-Greyjoy;6
Florian-the-Fool;Jonquil;8
Florian-the-Fool;Sansa-Stark;3
Fogo;Ogo;4
Franklyn-Flowers;Jon-Connington;4
Frenya;Holly;6
Frenya;Theon-Greyjoy;3
Fulk;Jon-Snow;4
Fulk;Mully;5
Galazza-Galare;Grazhar;4
Galazza-Galare;Hizdahr-zo-Loraq;12
Galazza-Galare;Reznak-mo-Reznak;5
Galazza-Galare;Skahaz-mo-Kandaq;12
Galbart-Glover;Jaime-Lannister;3
Galbart-Glover;Jon-Umber-(Greatjon);4
Galbart-Glover;Rickard-Karstark;4
Galbart-Glover;Robb-Stark;5
Galbart-Glover;Robett-Glover;3
Galbart-Glover;Roose-Bolton;3
Galyeon-of-Cuy;Tyrion-Lannister;3
Gared;Jeor-Mormont;4
Gared;Waymar-Royce;13
Gared;Will-(prologue);12
Garin-(orphan);Gerold-Dayne;5
Garin-(orphan);Myrcella-Baratheon;5
Garin-(orphan);Nymeria-Sand;3
Garin-(orphan);Sylva-Santagar;8
Garin-(orphan);Tyene-Sand;5
Gariss;Murch;5
Garlan-Tyrell;Joffrey-Baratheon;10
Garlan-Tyrell;Leonette-Fossoway;3
Garlan-Tyrell;Loras-Tyrell;9
Garlan-Tyrell;Sansa-Stark;5
Garlan-Tyrell;Tyrion-Lannister;11
Garlan-Tyrell;Willas-Tyrell;3
Garrett-Paege;Jaime-Lannister;3
Garth-(Wolfs-Den);Sybell-Spicer;3
Garth-Greyfeather;Hairy-Hal;4
Garth-Greyfeather;Jack-Bulwer;4
Garth-Greyfeather;Jon-Snow;3
Gawen-Westerling;Jeyne-Westerling;3
Gawen-Westerling;Sybell-Spicer;3
Gendel;Gorne;3
Gendel;Jon-Snow;3
Gendry;Greenbeard;3
Gendry;Harwin;8
Gendry;Hot-Pie;53
Gendry;Jaqen-Hghar;4
Gendry;Lem;9
Gendry;Lommy-Greenhands;17
Gendry;Merrit;3
Gendry;Robert-Baratheon;3
Gendry;Sandor-Clegane;5
Gendry;Thoros-of-Myr;8
Gendry;Tom-of-Sevenstreams;10
Gendry;Willow-Heddle;3
Gendry;Woth;3
Gendry;Yoren;8
Genna-Lannister;Jaime-Lannister;7
Genna-Lannister;Tywin-Lannister;3
Gerold-Dayne;Myrcella-Baratheon;9
Gerold-Grafton;Terrance-Lynderly;3
Gerold-Hightower;Jaime-Lannister;4
Gerold-Hightower;Lewyn-Martell;3
Gerold-Hightower;Oswell-Whent;3
Gerold-Hightower;Robert-Baratheon;4
Gerrick-Kingsblood;Jon-Snow;5
Gerrick-Kingsblood;Raymun-Redbeard;3
Gerris-Drinkwater;Hizdahr-zo-Loraq;4
Gerris-Drinkwater;Meris;4
Gerris-Drinkwater;Quentyn-Martell;49
Gerris-Drinkwater;Tattered-Prince;3
Gilly;Jojen-Reed;3
Gilly;Jon-Snow;33
Gilly;Kojja-Mo;7
Gilly;Mance-Rayder;9
Gilly;Meera-Reed;3
Gilly;Melisandre;7
Gilly;Samwell-Tarly;84
Gilly;Small-Paul;3
Gilwood-Hunter;Horton-Redfort;6
Gilwood-Hunter;Lysa-Arryn;3
Gilwood-Hunter;Symond-Templeton;4
Godry-Farring;Jon-Snow;3
Godry-Farring;Justin-Massey;3
Godry-Farring;Mance-Rayder;3
Godry-Farring;Melisandre;3
Godry-Farring;Stannis-Baratheon;9
Goghor-the-Giant;Hizdahr-zo-Loraq;5
Goghor-the-Giant;Khrazz;4
Goghor-the-Giant;Spotted-Cat;6
Gormon-Tyrell;Walgrave;3
Gorne;Jon-Snow;3
Gorold-Goodbrother;Victarion-Greyjoy;3
Grazdan-mo-Eraz;Mero;3
Grazhar;Qezza;5
Greenbeard;Harwin;4
Greenbeard;Lem;12
Greenbeard;Thoros-of-Myr;3
Greenbeard;Tom-of-Sevenstreams;4
Gregor-Clegane;Helman-Tallhart;3
Gregor-Clegane;Ilyn-Payne;17
Gregor-Clegane;Jaime-Lannister;15
Gregor-Clegane;Joffrey-Baratheon;12
Gregor-Clegane;Loras-Tyrell;10
Gregor-Clegane;Marq-Piper;6
Gregor-Clegane;Meryn-Trant;16
Gregor-Clegane;Oberyn-Martell;42
Gregor-Clegane;Petyr-Baelish;3
Gregor-Clegane;Polliver;16
Gregor-Clegane;Pycelle;6
Gregor-Clegane;Qyburn;6
Gregor-Clegane;Rafford;25
Gregor-Clegane;Robb-Stark;4
Gregor-Clegane;Robert-Baratheon;4
Gregor-Clegane;Sandor-Clegane;31
Gregor-Clegane;Sansa-Stark;5
Gregor-Clegane;Tickler;17
Gregor-Clegane;Tyrion-Lannister;30
Gregor-Clegane;Tywin-Lannister;20
Gregor-Clegane;Weese;5
Grenn;Halder;6
Grenn;Jeor-Mormont;13
Grenn;Jon-Snow;64
Grenn;Kegs;5
Grenn;Owen;4
Grenn;Pypar;63
Grenn;Samwell-Tarly;57
Grenn;Small-Paul;3
Grenn;Todder;10
Gretchel;Maddy;9
Gretchel;Robert-Arryn;4
Gretchel;Sansa-Stark;3
Grey-Worm;Hizdahr-zo-Loraq;3
Grey-Worm;Irri;4
Grey-Worm;Jorah-Mormont;4
Grey-Worm;Skahaz-mo-Kandaq;6
Grigg;Jarl;3
Grigg;Jon-Snow;5
Grimtongue;Hagen;5
Grimtongue;Lorren;5
Grisel;Petyr-Baelish;3
Groleo;Hero;4
Groleo;Jhogo;5
Groleo;Skahaz-mo-Kandaq;3
Grunt;Sour-Alyn;7
Grunt;Theon-Greyjoy;3
Guncer-Sunglass;Melisandre;4
Gunthor-son-of-Gurn;Tyrion-Lannister;7
Guyard-Morrigen;Renly-Baratheon;7
Gyles-Grafton;Robert-Arryn;3
Gyles-Grafton;Terrance-Lynderly;5
Gyles-Rosby;Harys-Swyft;6
Gyles-Rosby;Jacelyn-Bywater;4
Gyles-Rosby;Jalabhar-Xho;4
Gyles-Rosby;Joffrey-Baratheon;4
Gyles-Rosby;Lollys-Stokeworth;5
Gyles-Rosby;Mace-Tyrell;3
Gyles-Rosby;Margaery-Tyrell;5
Gyles-Rosby;Orton-Merryweather;4
Gyles-Rosby;Pycelle;12
Gyles-Rosby;Qyburn;4
Gyles-Rosby;Sansa-Stark;3
Gyles-Rosby;Tanda-Stokeworth;5
Gyles-Rosby;Tommen-Baratheon;4
Gyles-Rosby;Tyrion-Lannister;3
Gynir;Wex-Pyke;4
Hagen;Lorren;3
Hagen;Qarl-the-Maid;3
Hagen;Tristifer-Botley;3
Haggo;Mirri-Maz-Duur;3
Haggo;Qotho;11
Haggo;Rakharo;3
Haggon;Varamyr;8
Hairy-Hal;Jack-Bulwer;3
Hairy-Hal;Jon-Snow;4
Hake;Jon-Snow;4
Halder;Jon-Snow;26
Halder;Pypar;8
Halder;Rast;3
Halder;Samwell-Tarly;6
Halder;Todder;6
Haldon;Illyrio-Mopatis;3
Haldon;Jon-Connington;13
Haldon;Lemore;4
Haldon;Pono;3
Haldon;Qavo-Nogarys;5
Haldon;Rolly-Duckfield;26
Haldon;Tyrion-Lannister;54
Haldon;Yandry;4
Haldon;Ysilla;5
Hallis-Mollen;Luwin;4
Hallis-Mollen;Robb-Stark;13
Hallis-Mollen;Theon-Greyjoy;7
Hallis-Mollen;Wendel-Manderly;3
Hallyne;Joffrey-Baratheon;3
Hallyne;Tyrion-Lannister;5
Halys-Hornwood;Rodrik-Cassel;3
Hareth-(Moles-Town);Hop-Robin;5
Hareth-(Moles-Town);Jon-Snow;18
Hareth-(Moles-Town);Kegs;3
Hareth-(Moles-Town);Leathers;3
Hareth-(Moles-Town);Mully;3
Hareth-(Moles-Town);Rory;4
Hareth-(Moles-Town);Satin;11
Hareth-(Moles-Town);Spare-Boot;3
Harl;Lorren;3
Harma;Jarl;3
Harma;Jon-Snow;7
Harma;Mance-Rayder;10
Harma;Rattleshirt;5
Harma;Styr;4
Harma;Tormund;4
Harma;Varamyr;3
Harma;Weeper;3
Harras-Harlaw;Victarion-Greyjoy;3
Harren-Hoare;Nan;5
Harrold-Hardyng;Robert-Arryn;4
Harrold-Hardyng;Yohn-Royce;3
Harry-Strickland;Jon-Connington;18
Harry-Strickland;Myles-Toyne;4
Harwin;Hullen;3
Harwin;Jory-Cassel;4
Harwin;Lem;7
Harwin;Sandor-Clegane;3
Harwood-Stout;Theon-Greyjoy;5
Harys-Swyft;Jaime-Lannister;3
Harys-Swyft;Orton-Merryweather;3
Harys-Swyft;Pycelle;12
Harys-Swyft;Stannis-Baratheon;3
Harys-Swyft;Taena-of-Myr;3
Harys-Swyft;Tommen-Baratheon;3
Helman-Tallhart;Randyll-Tarly;3
Helman-Tallhart;Robett-Glover;4
Hero;Jhogo;8
Heward;Jory-Cassel;5
Heward;Wyl-(guard);3
High-Septon-(fat_one);Joffrey-Baratheon;4
High-Septon-(fat_one);Tyrion-Lannister;4
High-Septon-(Tyrions);Joffrey-Baratheon;6
High-Septon-(Tyrions);Pycelle;3
High-Septon-(Tyrions);Tyrion-Lannister;12
High-Sparrow;Kevan-Lannister;5
High-Sparrow;Maegor-I-Targaryen;4
High-Sparrow;Margaery-Tyrell;11
High-Sparrow;Osney-Kettleblack;4
High-Sparrow;Taena-of-Myr;4
High-Sparrow;Tommen-Baratheon;7
High-Sparrow;Unella;6
Hizdahr-zo-Loraq;Irri;3
Hizdahr-zo-Loraq;Jhiqui;3
Hizdahr-zo-Loraq;Khrazz;9
Hizdahr-zo-Loraq;Marghaz-zo-Loraq;5
Hizdahr-zo-Loraq;Missandei;6
Hizdahr-zo-Loraq;Qezza;3
Hizdahr-zo-Loraq;Quentyn-Martell;15
Hizdahr-zo-Loraq;Reznak-mo-Reznak;13
Hizdahr-zo-Loraq;Skahaz-mo-Kandaq;29
Hizdahr-zo-Loraq;Spotted-Cat;5
Hizdahr-zo-Loraq;Steelskin;3
Hobb;Janos-Slynt;4
Hobb;Jon-Snow;9
Hobb;Melisandre;3
Hobb;Mully;3
Hobb;Othell-Yarwyck;3
Hobb;Owen;8
Hobb;Samwell-Tarly;3
Hobber-Redwyne;Horas-Redwyne;7
Hodor;Jojen-Reed;38
Hodor;Luwin;27
Hodor;Meera-Reed;59
Hodor;Nan;8
Hodor;Osha;16
Hodor;Rickon-Stark;11
Hodor;Robb-Stark;5
Hodor;Rodrik-Cassel;3
Hodor;Wyman-Manderly;3
Holly;Jeyne-Poole;4
Holly;Rowan;3
Holly;Theon-Greyjoy;10
Hop-Robin;Jon-Snow;4
Horas-Redwyne;Joffrey-Baratheon;3
Horton-Redfort;Yohn-Royce;3
Hosteen-Frey;Jared-Frey;3
Hosteen-Frey;Wyman-Manderly;5
Hoster-Blackwood;Jaime-Lannister;4
Hoster-Tully;Jaime-Lannister;4
Hoster-Tully;Lothar-Frey;5
Hoster-Tully;Lysa-Arryn;9
Hoster-Tully;Robb-Stark;4
Hoster-Tully;Robert-Baratheon;3
Hoster-Tully;Tansy;5
Hoster-Tully;Vyman;7
Hot-Pie;Lem;7
Hot-Pie;Lommy-Greenhands;28
Hot-Pie;Mebble;4
Hot-Pie;Sharna;3
Hot-Pie;Tom-of-Sevenstreams;4
Hot-Pie;Weasel;4
Hot-Pie;Woth;5
Hot-Pie;Yoren;8
Hother-Umber;Jon-Umber-(Greatjon);3
Hother-Umber;Mors-Umber;3
Hother-Umber;Ramsay-Snow;5
Hother-Umber;Wyman-Manderly;5
Hotho-Harlaw;Rodrik-Harlaw;4
Hotho-Harlaw;Sigfryd-Harlaw;4
Hotho-Harlaw;Victarion-Greyjoy;4
Hugh;Jon-Arryn;3
Hugo-Vance;Jaime-Lannister;3
Hullen;Jory-Cassel;5
Hullen;Luwin;3
Hullen;Robb-Stark;3
Hullen;Rodrik-Cassel;3
Humfrey-Hewett;Victarion-Greyjoy;4
Husband;Lem;4
Hyle-Hunt;Meribald;9
Hyle-Hunt;Podrick-Payne;19
Hyle-Hunt;Randyll-Tarly;5
Hyle-Hunt;Sandor-Clegane;3
Hyle-Hunt;Sansa-Stark;3
Illyrio-Mopatis;Irri;3
Illyrio-Mopatis;Jon-Connington;6
Illyrio-Mopatis;Jorah-Mormont;7
Illyrio-Mopatis;Robert-Baratheon;6
Illyrio-Mopatis;Rolly-Duckfield;6
Illyrio-Mopatis;Tyrion-Lannister;30
Illyrio-Mopatis;Viserys-Targaryen;14
Ilyn-Payne;Jaime-Lannister;30
Ilyn-Payne;Jeyne-Poole;3
Ilyn-Payne;Joffrey-Baratheon;26
Ilyn-Payne;Loras-Tyrell;3
Ilyn-Payne;Lyle-Crakehall;6
Ilyn-Payne;Meryn-Trant;22
Ilyn-Payne;Polliver;8
Ilyn-Payne;Rafford;16
Ilyn-Payne;Robert-Baratheon;4
Ilyn-Payne;Sandor-Clegane;13
Ilyn-Payne;Sansa-Stark;18
Ilyn-Payne;Tickler;11
Ilyn-Payne;Tyrion-Lannister;6
Ilyn-Payne;Varys;5
Irri;Jhiqui;56
Irri;Jhogo;7
Irri;Jorah-Mormont;7
Irri;Missandei;13
Irri;Rakharo;5
Irri;Skahaz-mo-Kandaq;5
Irri;Viserys-Targaryen;5
Jacelyn-Bywater;Janos-Slynt;4
Jacelyn-Bywater;Joffrey-Baratheon;7
Jacelyn-Bywater;Lancel-Lannister;3
Jacelyn-Bywater;Tommen-Baratheon;6
Jacelyn-Bywater;Tyrion-Lannister;16
Jacelyn-Bywater;Varys;4
Jack-Be-Lucky;Lem;5
Jack-Bulwer;Jon-Snow;3
Jack-Bulwer;Thoros-of-Myr;5
Jaehaerys-I-Targaryen;Maegor-I-Targaryen;3
Jafer-Flowers;Jaremy-Rykker;3
Jaime-Lannister;Joffrey-Baratheon;45
Jaime-Lannister;Jon-Arryn;5
Jaime-Lannister;Jon-Snow;3
Jaime-Lannister;Jonos-Bracken;9
Jaime-Lannister;Jory-Cassel;4
Jaime-Lannister;Josmyn-Peckledon;17
Jaime-Lannister;Joy-Hill;3
Jaime-Lannister;Karyl-Vance;4
Jaime-Lannister;Kevan-Lannister;13
Jaime-Lannister;Lancel-Lannister;22
Jaime-Lannister;Lem;6
Jaime-Lannister;Lewys-Piper;3
Jaime-Lannister;Loras-Tyrell;37
Jaime-Lannister;Lyle-Crakehall;9
Jaime-Lannister;Lysa-Arryn;9
Jaime-Lannister;Mace-Tyrell;5
Jaime-Lannister;Mandon-Moore;4
Jaime-Lannister;Margaery-Tyrell;10
Jaime-Lannister;Mariya-Darry;6
Jaime-Lannister;Melara-Hetherspoon;3
Jaime-Lannister;Meryn-Trant;9
Jaime-Lannister;Oberyn-Martell;3
Jaime-Lannister;Olenna-Redwyne;3
Jaime-Lannister;Osmund-Kettleblack;22
Jaime-Lannister;Petyr-Baelish;11
Jaime-Lannister;Pia;10
Jaime-Lannister;Pycelle;10
Jaime-Lannister;Qyburn;25
Jaime-Lannister;Rafford;3
Jaime-Lannister;Renly-Baratheon;28
Jaime-Lannister;Rennifer-Longwaters;3
Jaime-Lannister;Rhaegar-Targaryen;7
Jaime-Lannister;Rickard-Karstark;7
Jaime-Lannister;Robb-Stark;41
Jaime-Lannister;Robert-Baratheon;69
Jaime-Lannister;Robin-Ryger;9
Jaime-Lannister;Rodrik-Cassel;3
Jaime-Lannister;Ronnet-Connington;4
Jaime-Lannister;Roose-Bolton;17
Jaime-Lannister;Rorge;9
Jaime-Lannister;Ryman-Frey;13
Jaime-Lannister;Sandor-Clegane;21
Jaime-Lannister;Sansa-Stark;23
Jaime-Lannister;Shadrich;3
Jaime-Lannister;Shagwell;4
Jaime-Lannister;Shitmouth;3
Jaime-Lannister;Stafford-Lannister;3
Jaime-Lannister;Stannis-Baratheon;12
Jaime-Lannister;Sybell-Spicer;4
Jaime-Lannister;Taena-of-Myr;4
Jaime-Lannister;Theon-Greyjoy;4
Jaime-Lannister;Thoros-of-Myr;6
Jaime-Lannister;Tommen-Baratheon;36
Jaime-Lannister;Tyrion-Lannister;113
Jaime-Lannister;Tysha;3
Jaime-Lannister;Tytos-Blackwood;6
Jaime-Lannister;Tywin-Lannister;51
Jaime-Lannister;Urswyck;11
Jaime-Lannister;Vargo-Hoat;22
Jaime-Lannister;Varys;19
Jaime-Lannister;Walder-Frey;5
Jaime-Lannister;Walder-Rivers;4
Jaime-Lannister;Walton;18
Jaime-Lannister;Wyl-(guard);3
Jaime-Lannister;Wylis-Manderly;3
Jaime-Lannister;Zollo;3
Jalabhar-Xho;Lambert-Turnberry;3
Jalabhar-Xho;Tallad;3
Janos-Slynt;Joffrey-Baratheon;14
Janos-Slynt;Jon-Snow;26
Janos-Slynt;Mance-Rayder;6
Janos-Slynt;Othell-Yarwyck;9
Janos-Slynt;Petyr-Baelish;8
Janos-Slynt;Pycelle;3
Janos-Slynt;Robert-Baratheon;4
Janos-Slynt;Samwell-Tarly;7
Janos-Slynt;Sansa-Stark;3
Janos-Slynt;Stannis-Baratheon;4
Janos-Slynt;Tyrion-Lannister;31
Janos-Slynt;Varys;7
Jaqen-Hghar;Rorge;16
Jaqen-Hghar;Weese;4
Jaqen-Hghar;Yoren;3
Jared-Frey;Rhaegar-Frey;3
Jaremy-Rykker;Jeor-Mormont;14
Jaremy-Rykker;Jon-Snow;7
Jaremy-Rykker;Thoren-Smallwood;3
Jarl;Jon-Snow;21
Jarl;Mance-Rayder;8
Jarl;Rattleshirt;6
Jarl;Styr;16
Jarl;Val;5
Jarl;Ygritte;6
Jarman-Buckwell;Jeor-Mormont;4
Jarman-Buckwell;Jon-Snow;4
Jarman-Buckwell;Thoren-Smallwood;6
Jason-Mallister;Theon-Greyjoy;4
Jason-Mallister;Tytos-Blackwood;3
Jeor-Mormont;Jon-Snow;174
Jeor-Mormont;Jorah-Mormont;3
Jeor-Mormont;Lark;3
Jeor-Mormont;Mance-Rayder;4
Jeor-Mormont;Othell-Yarwyck;3
Jeor-Mormont;Ottyn-Wythers;3
Jeor-Mormont;Qhorin-Halfhand;21
Jeor-Mormont;Robert-Baratheon;4
Jeor-Mormont;Samwell-Tarly;51
Jeor-Mormont;Small-Paul;3
Jeor-Mormont;Thoren-Smallwood;19
Jeor-Mormont;Tyrion-Lannister;27
Jeor-Mormont;Yoren;3
Jeyne-Farman;Melara-Hetherspoon;4
Jeyne-Poole;Loras-Tyrell;4
Jeyne-Poole;Mordane;7
Jeyne-Poole;Ramsay-Snow;12
Jeyne-Poole;Robert-Baratheon;3
Jeyne-Poole;Roose-Bolton;3
Jeyne-Poole;Rowan;3
Jeyne-Poole;Sansa-Stark;27
Jeyne-Poole;Squirrel;3
Jeyne-Poole;Theon-Greyjoy;24
Jeyne-Westerling;Lothar-Frey;4
Jeyne-Westerling;Robb-Stark;24
Jeyne-Westerling;Walder-Frey;5
Jhiqui;Jorah-Mormont;9
Jhiqui;Missandei;15
Jhiqui;Rakharo;5
Jhiqui;Skahaz-mo-Kandaq;3
Jhogo;Jorah-Mormont;11
Jhogo;Mirri-Maz-Duur;3
Jhogo;Rakharo;10
Joanna-Lannister;Tywin-Lannister;4
Jocelyn-Swyft;Osmund-Kettleblack;3
Jocelyn-Swyft;Qyburn;3
Jocelyn-Swyft;Taena-of-Myr;4
Joffrey-Baratheon;Jon-Snow;14
Joffrey-Baratheon;Kevan-Lannister;11
Joffrey-Baratheon;Lancel-Lannister;4
Joffrey-Baratheon;Loras-Tyrell;18
Joffrey-Baratheon;Mace-Tyrell;17
Joffrey-Baratheon;Mance-Rayder;5
Joffrey-Baratheon;Mandon-Moore;8
Joffrey-Baratheon;Margaery-Tyrell;56
Joffrey-Baratheon;Melisandre;4
Joffrey-Baratheon;Meryn-Trant;34
Joffrey-Baratheon;Mordane;9
Joffrey-Baratheon;Mycah;17
Joffrey-Baratheon;Myrcella-Baratheon;30
Joffrey-Baratheon;Oberyn-Martell;8
Joffrey-Baratheon;Olenna-Redwyne;3
Joffrey-Baratheon;Osmund-Kettleblack;18
Joffrey-Baratheon;Paxter-Redwyne;5
Joffrey-Baratheon;Petyr-Baelish;39
Joffrey-Baratheon;Polliver;9
Joffrey-Baratheon;Pycelle;19
Joffrey-Baratheon;Qyburn;3
Joffrey-Baratheon;Rafford;9
Joffrey-Baratheon;Renly-Baratheon;25
Joffrey-Baratheon;Robb-Stark;49
Joffrey-Baratheon;Robert-Baratheon;64
Joffrey-Baratheon;Rodrik-Cassel;9
Joffrey-Baratheon;Sandor-Clegane;71
Joffrey-Baratheon;Sansa-Stark;222
Joffrey-Baratheon;Selyse-Florent;3
Joffrey-Baratheon;Shae;3
Joffrey-Baratheon;Shireen-Baratheon;3
Joffrey-Baratheon;Stannis-Baratheon;45
Joffrey-Baratheon;Tickler;10
Joffrey-Baratheon;Tommen-Baratheon;77
Joffrey-Baratheon;Tyrion-Lannister;219
Joffrey-Baratheon;Tywin-Lannister;37
Joffrey-Baratheon;Varys;37
Joffrey-Baratheon;Yoren;3
Jojen-Reed;Luwin;7
Jojen-Reed;Meera-Reed;73
Jojen-Reed;Osha;4
Jojen-Reed;Rickon-Stark;5
Jojen-Reed;Samwell-Tarly;10
Jommo;Ogo;3
Jon-Arryn;Lysa-Arryn;19
Jon-Arryn;Petyr-Baelish;7
Jon-Arryn;Pycelle;11
Jon-Arryn;Robert-Arryn;3
Jon-Arryn;Robert-Baratheon;39
Jon-Arryn;Stannis-Baratheon;13
Jon-Arryn;Tyrion-Lannister;8
Jon-Arryn;Varys;5
Jon-Connington;Lemore;11
Jon-Connington;Myles-Toyne;9
Jon-Connington;Nyessos-Vhassar;3
Jon-Connington;Rhaegar-Targaryen;7
Jon-Connington;Robert-Baratheon;8
Jon-Connington;Rolly-Duckfield;12
Jon-Connington;Tyrion-Lannister;37
Jon-Connington;Tywin-Lannister;4
Jon-Connington;Varys;6
Jon-Connington;Yandry;9
Jon-Fossoway;Mathis-Rowan;3
Jon-Snow;Jory-Cassel;3
Jon-Snow;Kegs;5
Jon-Snow;Lark;4
Jon-Snow;Leathers;18
Jon-Snow;Luwin;10
Jon-Snow;Mag-Mar-Tun-Doh-Weg;3
Jon-Snow;Malegorn;5
Jon-Snow;Mance-Rayder;112
Jon-Snow;Matthar;3
Jon-Snow;Melisandre;57
Jon-Snow;Mordane;4
Jon-Snow;Mully;18
Jon-Snow;Nan;4
Jon-Snow;Narbert-Grandison;3
Jon-Snow;Orell;6
Jon-Snow;Othell-Yarwyck;10
Jon-Snow;Othor;5
Jon-Snow;Ottyn-Wythers;3
Jon-Snow;Owen;17
Jon-Snow;Patrek-of-Kings-Mountain;7
Jon-Snow;Pypar;77
Jon-Snow;Qhorin-Halfhand;73
Jon-Snow;Rast;8
Jon-Snow;Rattleshirt;53
Jon-Snow;Rickon-Stark;16
Jon-Snow;Robb-Stark;91
Jon-Snow;Robert-Baratheon;29
Jon-Snow;Rodrik-Cassel;3
Jon-Snow;Rory;6
Jon-Snow;Ryk;11
Jon-Snow;Samwell-Tarly;228
Jon-Snow;Sansa-Stark;11
Jon-Snow;Satin;48
Jon-Snow;Selyse-Florent;38
Jon-Snow;Shireen-Baratheon;4
Jon-Snow;Sigorn;6
Jon-Snow;Soren-Shieldbreaker;3
Jon-Snow;Spare-Boot;5
Jon-Snow;Stannis-Baratheon;91
Jon-Snow;Stonesnake;13
Jon-Snow;Styr;40
Jon-Snow;Theon-Greyjoy;16
Jon-Snow;Thoren-Smallwood;4
Jon-Snow;Todder;13
Jon-Snow;Tom-Barleycorn;4
Jon-Snow;Toregg;6
Jon-Snow;Tormund;73
Jon-Snow;Tycho-Nestoris;12
Jon-Snow;Tyrion-Lannister;56
Jon-Snow;Ulmer;3
Jon-Snow;Val;48
Jon-Snow;Varamyr;7
Jon-Snow;Weeper;3
Jon-Snow;Wick-Whittlestick;5
Jon-Snow;Wun-Weg-Wun-Dar-Wun;11
Jon-Snow;Ygritte;80
Jon-Snow;Yoren;6
Jon-Snow;Zei;3
Jon-Umber-(Greatjon);Jon-Umber-(Smalljon);4
Jon-Umber-(Greatjon);Maege-Mormont;8
Jon-Umber-(Greatjon);Rickard-Karstark;14
Jon-Umber-(Greatjon);Robb-Stark;31
Jon-Umber-(Greatjon);Robin-Flint;3
Jon-Umber-(Greatjon);Roose-Bolton;3
Jon-Umber-(Greatjon);Theon-Greyjoy;5
Jon-Umber-(Greatjon);Tywin-Lannister;3
Jon-Umber-(Greatjon);Walder-Frey;4
Jon-Umber-(Greatjon);Wendel-Manderly;3
Jon-Umber-(Smalljon);Robb-Stark;5
Jonos-Bracken;Tytos-Blackwood;3
Jonothor-Darry;Lewyn-Martell;3
Jonothor-Darry;Oswell-Whent;3
Jorah-Mormont;Mero;9
Jorah-Mormont;Mirri-Maz-Duur;5
Jorah-Mormont;Missandei;3
Jorah-Mormont;Nurse;4
Jorah-Mormont;Penny;9
Jorah-Mormont;Pono;3
Jorah-Mormont;Qotho;7
Jorah-Mormont;Rakharo;3
Jorah-Mormont;Rhaegar-Targaryen;14
Jorah-Mormont;Robert-Baratheon;10
Jorah-Mormont;Tyrion-Lannister;27
Jorah-Mormont;Viserys-Targaryen;15
Joramun;Mance-Rayder;6
Joramun;Melisandre;4
Jory-Cassel;Mordane;3
Jory-Cassel;Petyr-Baelish;8
Jory-Cassel;Robb-Stark;9
Jory-Cassel;Robert-Baratheon;7
Jory-Cassel;Rodrik-Cassel;5
Jory-Cassel;Sansa-Stark;9
Jory-Cassel;Stannis-Baratheon;3
Jory-Cassel;Theon-Greyjoy;3
Jory-Cassel;Tomard;5
Jory-Cassel;Vayon-Poole;5
Jory-Cassel;Wyl-(guard);6
Joseth;Luwin;3
Josmyn-Peckledon;Pia;6
Justin-Massey;Richard-Horpe;7
Justin-Massey;Stannis-Baratheon;10
Jyck;Morrec;5
Jyck;Tyrion-Lannister;6
Karyl-Vance;Marq-Piper;3
Kasporio;Tybero-Istarion;3
Kasporio;Tyrion-Lannister;3
Kedry;Quentyn-Martell;3
Kegs;Owen;5
Kegs;Pypar;3
Kegs;Satin;4
Kegs;Spare-Boot;4
Kella;Sansa-Stark;3
Kerwin;Victarion-Greyjoy;12
